customer_id,category,type,company_name,consignee,branch,trade_name,tin,phone,email,website,franchisee,credit_limit,payment_term,transaction_limit,commision_sharing,shipping_mode,price_type,status,sec_no,sales_executive
0000000869,Corporate,Professional,"Studio 546",No,Main,"Studio 546",231-252-998-000,638-3956,elnamartin@yahoo.com,,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000870,Corporate,Professional,"Strands Hair Salon",,Main,"Strands Hair Salon",,,"No email",,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000871,Corporate,Professional,"Terra Wellness Spa",,Main,"Terra Wellness Spa",,,terrawellness.spa@gmail.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000872,Corporate,Professional,"Ultima Salon for Men & Women",,Main,"Ultima Salon for Men & Women",,,lynllave@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000873,Corporate,Professional,"Urban Spa",,Main,"Urban Spa",,,urban_spa@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000874,Corporate,Professional,Visage,,Main,Visage,,,visage_robinsonsgalleria@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000875,Corporate,Professional,"Eco Essence Beauty Lounge",No,Main,"Eco Essence Beauty Lounge",,341-2084,"no email",,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000876,Corporate,Professional,"Ave Jewel Salon",,Main,"Ave Jewel Salon",,,avejewelsalon@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000877,Corporate,Professional,"Azta Urban Salon",,Main,"Azta Urban Salon",,,chiccuttars_inc@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000878,Corporate,Professional,"Bamboo Nails",,Main,"Bamboo Nails",,,wandalynl@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000879,Corporate,Professional,"Barber Bar One Stop Grooming Venue",No,Main,"Barber Bar One Stop Grooming Venue",,637-4385,,,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000880,Corporate,Professional,"Beauty Concept Salon Eqpt & Beauty Supply, Inc.",,Main,"Beauty Concept Salon Eqpt & Beauty Supply, Inc.",,,beautycon@pldtdsl.net,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000881,Corporate,Professional,"Beauty Source Skin Care & Spa",No,Main,"Beauty Source Skin Care & Spa",,"0917 2068815",beautysource_spa@yahoo.com,www.beautysource.com.ph,No,No,"30 days",,,ideliver101,Professional,Active,---,---
0000000882,Corporate,Professional,"Beverly & Kyla",,Main,"Beverly & Kyla",,,"no email",,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000883,Corporate,Professional,"BFP Salon",,Main,"BFP Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000884,Corporate,Professional,"Bing Styler Salon",,Main,"Bing Styler Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000885,Corporate,Professional,"California Garden Square",No,Main,"California Garden Square",,,"No email address",,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000886,Corporate,Professional,"Cameo Salon for Men & Women",,Main,"Cameo Salon for Men & Women",,,"no email",,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000887,Corporate,Professional,"Cathy Valencia Clnic",,Main,"Cathy Valencia Clnic",,,cathyvaelnciaskincenter@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000888,Corporate,Professional,"Celebrity Nails Salon",,Main,"Celebrity Nails Salon",,,celebritynailsmakati@gmail.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000889,Corporate,Professional,"Charina Salon & Spa",,Main,"Charina Salon & Spa",,,santoyoclothline@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000890,Corporate,Professional,"Cocomo Nail Spa",,Main,"Cocomo Nail Spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000891,Corporate,Professional,"Cocoon Salon",,Main,"Cocoon Salon",,,cezduldulao@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000892,Corporate,Professional,"Cocoy Salon",,Main,"Cocoy Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000893,Corporate,Professional,"Cuts & Colours",No,Main,"Cuts & Colours",,577-1096,cuts_and_colours@yahoo.com,,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000894,Corporate,Professional,"Dermaline Facial and Skin Care Center",,Main,"Dermaline Facial and Skin Care Center",,,"no email",,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000895,Corporate,Professional,"Dermaline Facial and Skin Care Center",,Araneta,"Dermaline Facial and Skin Care Center",,,dianastaldercubao@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000896,Corporate,Professional,"Dermexcel Skin & Hair Clinic",No,Main,"Dermexcel Skin & Hair Clinic",,6563000,cyrilannbernardo@yahoo.com,,No,No,"30 days",,,ideliver101,Professional,Active,---,---
0000000897,Corporate,Professional,"Ellis Salon for Men & Women",,Main,"Ellis Salon for Men & Women",,,"no email",,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000898,Corporate,Professional,"Elvies Beauty Café",,Main,"Elvies Beauty Café",,,ellaariolla@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000899,Corporate,Professional,"Emerald Skin Care Center",,Main,"Emerald Skin Care Center",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000900,Corporate,Professional,"Eros Salon",,Main,"Eros Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000901,Corporate,Professional,"Face Matter",,Main,"Face Matter",,"0920 5718799",dermcareprofessional@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000902,Corporate,Professional,"Facial Care Center-Head Office",,Main,"Facial Care Center-Head Office",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000903,Corporate,Professional,"Farfalla Salon",,Main,"Farfalla Salon",,,olan_02ph@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000904,Corporate,Professional,"Good Grooming Barber Shop & Salon",,Main,"Good Grooming Barber Shop & Salon",,,"no email",,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000905,Corporate,Professional,"Hanuels Spa",,Main,"Hanuels Spa",,"0919 2954450",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000906,Corporate,Professional,"Happy Family Back & Body Spa",,Main,"Happy Family Back & Body Spa",,,"no email",,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000907,Corporate,Professional,"Headway Barber Shop",No,"Mega Mall","Headway Barber Shop",,,,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000908,Corporate,Professional,"Holistic Circle, Inc.",,Main,"Holistic Circle, Inc.",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000909,Corporate,Professional,"I-lash Extensions Salon",,Main,"I-lash Extensions Salon",,,,ilashsalon.multiply.com,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000910,Corporate,Professional,"Institut de Vybrance Salon",,Main,"Institut de Vybrance Salon",,,"no email",,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000911,Corporate,Professional,"La Ritirata Urbana",,Main,"La Ritirata Urbana",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000912,Corporate,Professional,"Life Strands Salon & Spa",,Main,"Life Strands Salon & Spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000913,Corporate,Professional,"Lotus Hand & Foot Spa",,Main,"Lotus Hand & Foot Spa",,,j_bellaflores@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000914,Corporate,Professional,"Mane Depot Salon",,Main,"Mane Depot Salon",,"0905 3571102",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000915,Corporate,Professional,"MB Youngskin Facial Care Center",No,Main,"MB Youngskin Facial Care Center",,,wrozul@yahoo.com,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000916,Corporate,Professional,"Mirovelle Salon And Spa",,Main,"Mirovelle Salon And Spa",,,beverly@mirovellesalonspa.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000917,Corporate,Professional,"Modelle Salon",No,Main,"Modelle Salon",,726-7960,,,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000918,Corporate,Professional,"Motion Sison Salon",,Main,"Motion Sison Salon",,,jovysison918@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000919,Corporate,Professional,"Ms. Emelyn Alingog",,Main,"Ms. Emelyn Alingog",,,alingogph@hotmail.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000920,Corporate,Professional,"Nail Loft",,Main,"Nail Loft",,"0917 3294912","no email",,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000921,Corporate,Professional,"Nailcare By Monida",,Main,"Nailcare By Monida",,"0919 6827511",mhelman113@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000922,Corporate,Professional,"Nails at Home",,Main,"Nails at Home",,,nailsathome@gmail.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000923,Corporate,Professional,"Ness Astilla Hair Salon",No,Main,"Ness Astilla Hair Salon",,,,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000924,Corporate,Professional,"Ngiyan Spa",,Main,"Ngiyan Spa",,"0917 5709570",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000925,Corporate,Professional,"Nimfa Ferrer Salon",,Main,"Nimfa Ferrer Salon",,,"no email",,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000926,Corporate,Professional,"Nora Dela Rosa Beauty Skin Care Center",,Main,"Nora Dela Rosa Beauty Skin Care Center",,,graceocampo0727@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000927,Corporate,Professional,"Nuvo Nails",No,Main,"Nuvo Nails",,"0917 3283371",,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000928,Corporate,Professional,"Opulence Spa",,Main,"Opulence Spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000929,Corporate,Professional,"Ortigas Spa & Salon",,Main,"Ortigas Spa & Salon",,,elainedublin@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000930,Corporate,Professional,"Out And About Salon",,Main,"Out And About Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000931,Corporate,Professional,"Pat of Cameo Salon",,Main,"Pat of Cameo Salon",,,"no email",,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000932,Corporate,Professional,"Piandre Salon",,Anapolis,"Piandre Salon",,,salonsys@hotmail.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000933,Corporate,Professional,"Piandre Salon for Men & Women",,"Little Baguio","Piandre Salon for Men & Women",,,ainazvalencia@hotmail.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000934,Corporate,Professional,"Precys Beauty Center",,Main,"Precys Beauty Center",,,"no email",,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000935,Corporate,Professional,"Red Salon Head Office",,Main,"Red Salon Head Office",,,ian_paz2000@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000936,Corporate,Professional,"Dominguez Salon",,Main,"Dominguez Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000937,Corporate,Professional,"One Beverly Spa",,Main,"One Beverly Spa",,"0917 9633174",onebeverlyspa@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000938,Corporate,Professional,"Jun L. Encarnacion Salon for Men & Women",,Ortigas,"Jun L. Encarnacion Salon for Men & Women",,,"itumayerikha39@yahoo.com edwina39@gmail.com",,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000939,Corporate,Professional,"Encarnation Salon Skin Care & Spa",,Manila,"Encarnation Salon Skin Care & Spa",,"0919 5397464",dory_7270@yahoo.com.ph,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000940,Corporate,Professional,"Salon Isabel",No,Main,"Salon Isabel",,"0908 8911406",ysabodyandskin@yahoo.com,,No,No,"30 days",,,ideliver101,Professional,Active,---,---
0000000941,Corporate,Professional,"Organique Salon",No,Main,"Organique Salon",,"0939 2228939/ 0917 8124459",,,No,No,COD,,,JRS,Professional,Active,---,---
0000000942,Corporate,Professional,"Nail Treats Hand & Foot Spa",,Main,"Nail Treats Hand & Foot Spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000943,Corporate,Professional,"Metro Salon",,Main,"Metro Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000944,Corporate,Professional,"La Vie Hand Foot & Nail Spa",No,Main,"La Vie Hand Foot & Nail Spa",,"0922 8552843",lavienails@gmal.com,lavienails.multiply.com,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000945,Corporate,Professional,"EDS Salon",,Ortigas,"EDS Salon",,,,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000946,Corporate,Professional,"EDS Salon Head Office",,Main,"EDS Salon Head Office",,"0905 2946761/ 0920 2587566",,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000947,Corporate,Professional,"CAMS Salon",No,Main,"CAMS Salon",,"0916 5240830",,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000948,Corporate,Professional,"All About Nails",,Main,"All About Nails",,,,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000949,Corporate,Professional,"Vogue Visage Salon",,Main,"Vogue Visage Salon",,"0920 9216628",visagesalonlibis@yahoo.com,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000950,Corporate,Professional,"Nail Concept",,Main,"Nail Concept",,,,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000951,Corporate,Professional,"Nail Concept",,"Marquee Mall","Nail Concept",,,,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000952,Corporate,Professional,"Blush Nail Spa",No,Main,"Blush Nail Spa",,"0920 9180256",blushnailspa@yahoo.com,,No,No,"30 days",,,ideliver101,Professional,Active,---,---
0000000953,Corporate,Professional,"Freshy Salon",,Main,"Freshy Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000954,Corporate,Professional,"Straight Naturelle Salon",No,"San Pablo","Straight Naturelle Salon",,,,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000955,Corporate,Professional,"Straight Naturelle Salon",,Waltermart,"Straight Naturelle Salon",,"0922 8312274",grace.lee928@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000956,Corporate,Professional,"Platinum Skin Care Center",No,Main,"Platinum Skin Care Center",,"0916 7275558",platinumskin_care@yahoo.com,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000957,Corporate,Professional,"Mendez Medical Group",,Main,"Mendez Medical Group",,,nyssaferedo@gmail.com,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000958,Corporate,Professional,"Genesis Nail Enhancement",,Main,"Genesis Nail Enhancement",,"0923 9764353",,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000959,Corporate,Professional,"Aesthetica Salon",,Main,"Aesthetica Salon",,"0917 8213443",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000960,Corporate,Professional,"Nail Suite Theraphy",,Makati,"Nail Suite Theraphy",,"0917 8391688",bvec8888@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000961,Corporate,Professional,"Nail Suite Theraphy",,Main,"Nail Suite Theraphy",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000962,Corporate,Professional,"Athena House of Beauty & Wellness",,Main,"Athena House of Beauty & Wellness",,"0918 9087678",athena_hbw@yahoo.com,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000963,Corporate,Professional,"Salon De Mayo",,Main,"Salon De Mayo",,"0917 8630531",,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000964,Corporate,Professional,"Epic Salon",No,"Head Office (Main)","Beautiventures International ( Epic Salon HO )",,,epicthesalon@gmail.com,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000965,Corporate,Professional,"Antonio Hairdressing Salon & Spa",,Main,"Antonio Hairdressing Salon & Spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000966,Corporate,Professional,"Ricci Salon",No,Main,"Ricci Salon",,"0919 8615094",,,No,No,COD,,,JRS,Professional,Active,---,---
0000000967,Corporate,Professional,"Bridges Salon",,Main,"Bridges Salon",,"0917 3281188",,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000968,Corporate,Professional,"Franzy Salon",No,Main,"Franzy Salon",,"344 7624",,,No,No,COD,,,JRS,Professional,Active,---,---
0000000969,Corporate,Professional,"Hairs and Nails Salon",No,Main,"Hairs and Nails Bodies & Faces Spa",928090881,"0918 9023616",,,No,No,COD,,,JRS,Professional,Active,---,---
0000000970,Corporate,Professional,"Envy Me Salon & Spa",No,Ortigas,"Envy Me Salon & Spa",945583103003,"0918 9023616",envymegalleria@gmail.com," http://www.blogspot.com/envymesalon",No,No,"30 days",,,ideliver101,Professional,blocked,---,---
0000000971,Corporate,Professional,"Head Zone Salon",No,Dagupan,"Head Zone Salon",,"0920 9283927",,,No,No,COD,,,JRS,Professional,Active,---,---
0000000972,Corporate,Professional,"Facial Plus by Bioessence",No,Main,"Facial Plus by Bioessence",,"0922 8749004",cheryl_garcia682@yahoo.com,,No,No,"30 days",,,ideliver101,Professional,Active,---,---
0000000973,Corporate,Professional,"City Spa",No,Main,"City Spa",,,shine_sims@yahoo.com,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000974,Corporate,Professional,"City Spa Olongapo",No,Main,"City Spa Olongapo",,"0918 9023616/ 0922 8974463 / 09178116886",shine_sims@yahoo.com,,No,No,COD,,,JRS,Professional,Active,---,---
0000000975,Corporate,Professional,"The Spa @ Reveal",No,Main,"Reveal Group of Companies",,"0927 2489812/0921 4417965",reveal_facialskincarespa@yahoo.com,,No,No,COD,,,JRS,Professional,Active,---,---
0000000976,Corporate,Professional,"Philosphy Salon",No,Main,"Philosphy Salon",,,,,No,No,COD,,,"Walk- In",Professional,Inactive,---,---
0000000977,Corporate,Professional,"Buff Spa",No,Main,"Buff Spa",,,,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000978,Corporate,Professional,"Buff Spa",,Fairview,"Buff Spa",,"0922 5573991 09175276362",,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000979,Corporate,Professional,"Buff Spa",,Sucat,"Buff Spa",,"0917 5276362",uwli.ph@gmail.com,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000980,Corporate,Professional,"Fabio Salon & Barber Shop",,Main,"Fabio Salon & Barber Shop",,"0916 6676343",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000981,Corporate,Professional,"Le Charmant Salon",No,Main,"Les Charmant Salon",,7215055,le.charmant@yahoo.com,,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000982,Corporate,Professional,"Avesta Salon",No,Main,"Avesta Salon",,09228456848,avesta_nan88@yahoo.com,http://avestasalon.com/contact,No,No,"30 days",,,ideliver101,Professional,Active,---,---
0000000983,Corporate,Professional,"Revilla International Salon Services",No,.,"Great Cuts by Angelo Justin",302373773,"413 9406",angelojustin_greatcuts@yahoo.com,,No,No,"30 days",,,ideliver101,Professional,Active,---,---
0000000984,Corporate,Professional,"Bambi Fuentes Hair & Make-Up",,Main,"Bambi Fuentes Hair & Make-Up",,,bridalbook.com/bambifuentessalon@yahoo.com,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000985,Corporate,Professional,"BCG Salon",No,Main,"BCG Salon",,"0922 8261576",cheril926@gmail.com,,No,No,"30 days",,,ideliver101,Professional,Active,---,---
0000000986,Corporate,Professional,"Beauty and Butter",No,Main,"Beauty and Butter",,"0927 5055773",wed.tinga@beautyandbutter.com,http://beautyandbutter.tumblr.com/,No,No,"30 days",,,ideliver101,Professional,Active,---,---
0000000987,Corporate,Professional,"California Nails and Day Spa Inc.",No,Main,"California Nails and Day Spa",,"0917 8588162",,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000988,Corporate,Professional,"California Nails and Day Spa",,"the Fort","California Nails and Day Spa",,,calif_nailsdayspa@yahoo.com/califnail@gmail.com,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000989,Corporate,Professional,"Chic Center Corp.",,Main,"Chic Center Corp.",,,lulai.alvez@chiccentre.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000990,Corporate,Professional,"Clara International Phil. Inc. Face & Body Centre",No,"Quezon City","Clara International Phil. Inc. Face & Body Centre",,"374-6154 / 374-0974 / 782-575",Clarainternationalph@yahoo.com.ph,,No,No,"30 days",,,ideliver101,Professional,Active,---,---
0000000991,Corporate,Professional,"Davids Salon Inc. Head Office",No,Main,"Davids Salon Inc. Head Office",,,hannapinon@davidsalon.com.ph,www.davidsalon.com.ph,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000992,Corporate,Professional,"Davids Salon Inc.",No,"QC Pavillion","Rever David's Salon",,"0920 9282531",marilynalbert_79@yahoo.com,http://www.davidsalon.com.ph,No,No,COD,,,JRS,Professional,Active,---,---
0000000993,Corporate,Professional,"Dynes Salon",,Main,"Dynes Salon",,"0922 8489688",dynes_salon_spa@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000994,Corporate,Professional,"Edwin Samot Hair Design & Spa",No,Main,"Edwin Samot Salon",,"0917 5098668",,,No,No,"30 days",,,ideliver101,Professional,Active,---,---
0000000995,Corporate,Professional,"El Pelo Salon",,Main,"El Pelo Salon",,"0916 4769181",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000996,Corporate,Professional,"Fabio Salsa",,Main,"Fabio Salsa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000997,Corporate,Professional,"Fanny Serrano Beauty Salon",No,Main,"FF JR Enterprises",104015611,"0927 8761415  0918 3013032",fannyserranosalon@yahoo.com,myfannyserrano.com,No,No,"30 days",,,ideliver101,Professional,blocked,---,---
0000000998,Corporate,Professional,"Fanny Serrano Beauty Salon",No,Connecticut,"Fanny Serrano Beauty Salon",,,fannyserranosalon@yahoo.com,,No,No,COD,,,"Walk- In",Professional,blocked,---,---
0000000999,Corporate,Professional,"Fanny Serrano Beauty Salon",No,Anapolis,"Fanny Serrano Beauty Salon",,,fannyserranosalon@yahoo.com,,No,No,COD,,,"Walk- In",Professional,blocked,---,---
0000001000,Corporate,Professional,"Fanny Serrano Beauty Salon",No,"the Fort","Fanny Serrano Beauty Salon",,,fannyserranosalon@yahoo.com,,No,No,COD,,,"Walk- In",Professional,blocked,---,---
0000001001,Corporate,Professional,"Fanny Serrano Beauty Salon",No,Pasig,"Fanny Serrano Beauty Salon",,,fannyserranosalon@yahoo.com,,No,No,COD,,,"Walk- In",Professional,blocked,---,---
0000001002,Corporate,Professional,"Franck Provost",No,Rockwell,"Innovation and Concepts, Inc",005376864,8953401,bogaborro@gmail.com,http://www.franphil.com/franck-provost-salon-franchise/,No,No,"30 days",,,ideliver101,Professional,Active,---,---
